Type,Step Size,Goal Bias,Spacing,Steepness,Path Length,Path Nodes,Smooth Length,Smooth Nodes,Total Nodes,Time Taken
Normal,2,0.0,0,12,93.03959751119442,49,83.76268372719903,51,1108,1.1816725730895996
Normal,2,0.0,0,12,80.93132344013857,43,75.59753157779997,45,1425,1.6493721008300781
Normal,2,0.0,0,12,83.8875439083019,43,76.94868145735306,45,327,0.2735259532928467
Normal,2,0.0,0,12,88.9723324993217,50,81.36928233706733,52,865,0.8783054351806641
Normal,2,0.0,0,12,79.01250170379419,44,73.67093905742615,46,726,0.6954293251037598
Normal,2,0.0,0,12,84.00594602482809,45,75.13964886990061,47,591,0.5391952991485596
Normal,2,0.0,0,12,72.84245515721518,39,68.46185216750457,41,504,0.4291880130767822
Normal,2,0.0,0,12,97.02004445107167,51,87.71262685464869,53,612,0.5750935077667236
Normal,2,0.0,0,12,87.51335916985522,47,79.64633512563246,49,644,0.5953822135925293
Normal,2,0.0,0,12,79.69192375731946,43,72.01699289319369,45,879,0.8703975677490234
Normal,2,0.0,0,12,76.8804542986875,44,70.33901872733982,46,2372,3.476363182067871
Normal,2,0.0,0,12,97.38115460776099,54,88.64690876923929,56,1832,2.501269578933716
Normal,2,0.0,0,12,91.46938521830528,49,83.0100872922327,51,1044,1.1051981449127197
Normal,2,0.0,0,12,87.5489662754618,48,80.36966567657711,50,1935,2.60103178024292
Normal,2,0.0,0,12,97.32787534311446,52,86.42342933534874,54,688,0.6309857368469238
Normal,2,0.0,0,12,89.56708235586656,49,82.46062111460213,51,1876,2.4756414890289307
Normal,2,0.0,0,12,85.92707418340345,47,77.1059291148954,49,1108,1.1516032218933105
Normal,2,0.0,0,12,81.883853968804,43,75.29868832393565,45,443,0.4058573246002197
Normal,2,0.0,0,12,99.96329023138918,54,92.62874181894814,56,1305,1.4471757411956787
Normal,2,0.0,0,12,98.95439389440224,55,89.7841664799827,57,1135,1.2181644439697266
Normal,2,0.0,0,12,79.24139074480428,43,74.8048369129546,45,492,0.4162898063659668
Normal,2,0.0,0,12,89.30005158320361,46,82.73442409482827,48,438,0.36582040786743164
Normal,2,0.0,0,12,97.13014462910249,50,85.1244103878898,52,823,0.8061249256134033
Normal,2,0.0,0,12,85.18262083574783,47,77.55963015589626,49,750,0.7076995372772217
Normal,2,0.0,0,12,79.44594831951434,42,75.62898815826945,44,427,0.3578824996948242
Normal,2,0.0,0,12,83.66284262808071,44,75.08050939706092,46,379,0.3037574291229248
Normal,2,0.0,0,12,85.02944794798535,44,80.63788703459296,46,381,0.33243727684020996
Normal,2,0.0,0,12,78.90449065490576,42,74.78641331592561,44,564,0.517946720123291
Normal,2,0.0,0,12,93.50543384217569,54,86.38960497800689,56,1116,1.1769261360168457
Normal,2,0.0,0,12,99.16950159653793,54,89.5536627844323,56,973,0.99257493019104
Normal,2,0.0,0,12,87.55249398643396,48,80.18222198714034,50,748,0.7243962287902832
Normal,2,0.0,0,12,90.22163017968603,49,83.56118565638161,51,995,0.9930484294891357
Normal,2,0.0,0,12,78.19863278058145,41,73.38347401835698,43,908,0.8988606929779053
Normal,2,0.0,0,12,78.8884080401872,42,72.69468584160042,44,654,0.6083037853240967
Normal,2,0.0,0,12,96.78906338481241,54,87.14615220231691,56,1021,1.0766923427581787
Normal,2,0.0,0,12,87.47855579593687,46,79.89938699458233,48,438,0.375460147857666
Normal,2,0.0,0,12,84.56640798198302,46,74.65307193717531,48,675,0.6291024684906006
Normal,2,0.0,0,12,86.95945336284736,48,81.02951821939999,50,883,0.8246974945068359
Normal,2,0.0,0,12,88.19976444422791,46,82.15767919084998,48,869,0.8907063007354736
Normal,2,0.0,0,12,95.33500339672861,50,86.88999068322275,52,660,0.6280546188354492
Normal,2,0.0,0,12,96.41956202788127,53,88.19852051007531,55,1413,1.5956063270568848
Normal,2,0.0,0,12,75.33965725414225,39,70.25236849671103,41,131,0.10844135284423828
Normal,2,0.0,0,12,84.3647855427107,45,77.99804251467604,47,1475,1.678025245666504
Normal,2,0.0,0,12,91.92748825529947,48,83.72813478702338,50,780,0.7072255611419678
Normal,2,0.0,0,12,98.07135550018239,52,87.5821712702897,54,491,0.45463037490844727
Normal,2,0.0,0,12,87.21611386318247,45,80.797819631482,47,565,0.5356156826019287
Normal,2,0.0,0,12,85.27381351106159,45,79.74626030472157,47,319,0.2438676357269287
Normal,2,0.0,0,12,101.00646315802791,53,91.41777539003377,55,486,0.4267244338989258
Normal,2,0.0,0,12,93.43485093359186,49,87.90524666281978,51,478,0.4560368061065674
Normal,2,0.0,0,12,91.96684955929457,50,83.74508218559184,52,620,0.5966286659240723
Normal,2,0.0,0,12,87.48491900963852,46,80.14605704327472,48,478,0.4211862087249756
Normal,2,0.0,0,12,87.70358832013461,47,80.98351629233834,49,498,0.44031453132629395
Normal,2,0.0,0,12,94.27996005182193,51,87.91563426466125,53,455,0.4474959373474121
Normal,2,0.0,0,12,80.00361789202253,42,73.38782066598579,44,349,0.3075292110443115
Normal,2,0.0,0,12,82.42301840793183,44,75.71056303346775,46,360,0.30499839782714844
Normal,2,0.0,0,12,81.74248468970566,44,74.16861199191953,46,634,0.576016902923584
Normal,2,0.0,0,12,81.573332445246,45,75.35850968855115,47,680,0.6425983905792236
Normal,2,0.0,0,12,94.67305929226093,50,86.21706377676196,52,581,0.5488390922546387
Normal,2,0.0,0,12,97.84344812491224,53,87.02088965477633,55,904,0.9121994972229004
Normal,2,0.0,0,12,88.724540299782,46,80.90886577027393,48,603,0.5445609092712402
Normal,2,0.0,0,12,93.78618935218178,51,86.60925397927656,53,801,0.813300609588623
Normal,2,0.0,0,12,87.01679902351637,46,80.87894696081538,48,954,0.9699788093566895
Normal,2,0.0,0,12,92.5717416750723,51,83.10158151407587,53,677,0.6229979991912842
Normal,2,0.0,0,12,81.77040416656169,43,72.413274389629,45,561,0.5054032802581787
Normal,2,0.0,0,12,96.15209890459603,52,89.53811917591136,54,1282,1.451328992843628
Normal,2,0.0,0,12,92.23604506044606,49,86.54453494725271,51,650,0.6144018173217773
Normal,2,0.0,0,12,84.6357681167784,44,77.08107935019154,46,440,0.38612914085388184
Normal,2,0.0,0,12,85.75531783920465,45,79.60967292920539,47,374,0.32549238204956055
Normal,2,0.0,0,12,91.74990168830072,47,81.99135090078248,49,493,0.41419029235839844
Normal,2,0.0,0,12,93.22895232516498,51,84.73865628217268,53,1112,1.1856715679168701
Normal,2,0.0,0,12,79.00526998224854,42,74.73827023738929,44,826,0.8185136318206787
Normal,2,0.0,0,12,74.4540797918124,40,68.26718285548269,42,571,0.5240349769592285
Normal,2,0.0,0,12,79.42402693604507,42,72.43601508337056,44,438,0.3790276050567627
Normal,2,0.0,0,12,93.81680297338961,48,87.088480135043,50,505,0.47948431968688965
Normal,2,0.0,0,12,90.10813985550327,47,83.29254716009382,49,460,0.3904564380645752
Normal,2,0.0,0,12,88.27535680071867,49,77.64425557139015,51,1041,1.1218211650848389
Normal,2,0.0,0,12,84.90397684222845,44,73.68836673336627,46,375,0.32738280296325684
Normal,2,0.0,0,12,80.54419136514181,43,73.26112522461091,45,776,0.7270715236663818
Normal,2,0.0,0,12,93.4872818259504,50,85.48552508071519,52,908,0.8672690391540527
Normal,2,0.0,0,12,83.71949229363969,45,78.10316415613502,47,843,0.819427490234375
Normal,2,0.0,0,12,86.49719163000297,47,77.36744643071944,49,749,0.7377848625183105
Normal,2,0.0,0,12,86.814469588465,47,79.2853196163082,49,713,0.6736698150634766
Normal,2,0.0,0,12,101.10885359552032,55,89.46839575207414,57,1166,1.3341789245605469
Normal,2,0.0,0,12,82.26573565389096,45,78.63938982463509,47,942,0.9564363956451416
Normal,2,0.0,0,12,95.2928354665617,51,85.98062476153324,53,759,0.7666230201721191
Normal,2,0.0,0,12,85.40784513325394,48,78.21060003381976,50,1281,1.4357023239135742
Normal,2,0.0,0,12,86.04530720492895,45,78.28330585427318,47,632,0.5911791324615479
Normal,2,0.0,0,12,85.10334834455446,46,78.92418454719444,48,1758,2.1993753910064697
Normal,2,0.0,0,12,96.30630888834233,51,87.07581780514545,53,1213,1.377638339996338
Normal,2,0.0,0,12,77.93082729435025,42,72.27270952721847,44,420,0.363541841506958
Normal,2,0.0,0,12,85.43089022764194,45,78.38047444874587,47,415,0.34686803817749023
Normal,2,0.0,0,12,85.76194318920206,44,79.23509009035735,46,1012,1.0778164863586426
Normal,2,0.0,0,12,80.58143793726435,43,74.38541080574414,45,304,0.243943452835083
Normal,2,0.0,0,12,85.00131669539749,45,76.515904086555,47,687,0.6575198173522949
Normal,2,0.0,0,12,97.54098949527891,52,84.78867143749106,54,689,0.6411964893341064
Normal,2,0.0,0,12,85.16234260305924,46,77.47014798810602,48,1076,1.1219911575317383
Normal,2,0.0,0,12,78.97977841766826,43,73.86514015016078,45,564,0.5270323753356934
Normal,2,0.0,0,12,94.70358411323906,50,86.22415243355051,52,673,0.62640380859375
Normal,2,0.0,0,12,77.7096061065282,41,70.09630006529541,43,365,0.32129430770874023
Normal,2,0.0,0,12,89.49366814832649,47,81.84285574182725,49,807,0.7546696662902832
Normal,2,0.0,0,12,76.49074820931708,40,71.26671069244253,42,292,0.24542689323425293
Normal,2,0.0,0,12,81.94818700620641,44,74.27214346954071,46,908,0.85440993309021
Normal,2,0.0,0,12,75.30707253155626,39,69.14186881716236,41,387,0.319469690322876
Normal,2,0.0,0,12,81.84795574543378,43,73.83201983476776,45,441,0.3900110721588135
Normal,2,0.0,0,12,92.43193508592468,49,84.0831461358345,51,379,0.32997751235961914
Normal,2,0.0,0,12,84.51661339293295,44,78.78433021288114,46,429,0.37989187240600586
Normal,2,0.0,0,12,80.09884803509765,44,75.52730069667741,46,967,1.0191311836242676
Normal,2,0.0,0,12,91.15066721828842,49,82.69126192953114,51,493,0.4524197578430176
Normal,2,0.0,0,12,92.12476924718237,50,86.06146301641367,52,705,0.6503007411956787
Normal,2,0.0,0,12,82.25348267862483,44,72.81897162774075,46,429,0.39616966247558594
Normal,2,0.0,0,12,82.39498633340479,44,75.2890180026186,46,549,0.500708818435669
Normal,2,0.0,0,12,96.37750197813781,51,88.07642114518147,53,746,0.6950104236602783
Normal,2,0.0,0,12,79.21074935022672,41,72.40818483954403,43,343,0.28598785400390625
Normal,2,0.0,0,12,92.84373519375352,49,85.07175429050298,51,542,0.500255823135376
Normal,2,0.0,0,12,85.89288188120106,45,78.11333826698927,47,1136,1.2310442924499512
Normal,2,0.0,0,12,84.35015152208109,45,79.06360748600977,47,753,0.7039670944213867
Normal,2,0.0,0,12,88.5148980926844,47,81.05869201038027,49,355,0.29746150970458984
Normal,2,0.0,0,12,92.64957869875444,50,85.27636908665876,52,892,0.8939924240112305
Normal,2,0.0,0,12,95.18144875780264,49,84.984073446799,51,348,0.3262968063354492
Normal,2,0.0,0,12,92.30555528365501,49,82.41354118176334,51,587,0.5056290626525879
Normal,2,0.0,0,12,82.12545001884223,45,75.31315282579271,47,698,0.6714448928833008
Normal,2,0.0,0,12,85.79238995551124,46,76.65681138572124,48,1030,1.066455364227295
Normal,2,0.0,0,12,89.97102746121585,47,83.81762822687642,49,646,0.6499171257019043
Normal,2,0.0,0,12,82.88734511191122,43,76.21538397772636,45,367,0.29531145095825195
Normal,2,0.0,0,12,87.94577872611403,46,82.45717536312331,48,1006,1.0111665725708008
Normal,2,0.0,0,12,85.22548751752046,46,78.46780460409659,48,1275,1.449965238571167
Normal,2,0.0,0,12,90.1934269164386,48,82.14006920669523,50,504,0.44362449645996094
Normal,2,0.0,0,12,73.3547269349172,40,67.20911390361508,42,360,0.3476595878601074
Normal,2,0.0,0,12,89.65957063988316,47,82.55926614993615,49,969,0.9642126560211182
Normal,2,0.0,0,12,92.53646798367453,49,85.10019642384903,51,1109,1.2051613330841064
Normal,2,0.0,0,12,86.56511869147445,48,76.92267524772868,50,1074,1.1179096698760986
Normal,2,0.0,0,12,86.57481681026374,46,79.80604615474184,48,1095,1.212395191192627
Normal,2,0.0,0,12,90.14963354249178,49,82.71061993683816,51,661,0.6274926662445068
Normal,2,0.0,0,12,85.40234417067032,46,76.15704932477965,48,835,0.8064329624176025
Normal,2,0.0,0,12,77.66841287121704,44,70.94859136311086,46,691,0.6558370590209961
Normal,2,0.0,0,12,82.57333712881136,46,74.47893810320731,48,506,0.452329158782959
Normal,2,0.0,0,12,97.02832982559718,51,87.80109142657003,53,680,0.6557571887969971
Normal,2,0.0,0,12,98.71913543892536,52,90.23244637916251,54,830,0.8434619903564453
Normal,2,0.0,0,12,89.46655752158534,48,80.37444695995268,50,813,0.7899596691131592
Normal,2,0.0,0,12,85.79527462757544,46,77.53739213392892,48,768,0.7373642921447754
Normal,2,0.0,0,12,80.47006877078601,43,76.17943987332958,45,804,0.7840816974639893
Normal,2,0.0,0,12,88.51753378247048,47,81.0422752461516,49,508,0.4828817844390869
Normal,2,0.0,0,12,94.91168137025804,49,88.53538397323193,51,631,0.6016554832458496
Normal,2,0.0,0,12,85.1537603943305,45,78.7805814860905,47,757,0.6971323490142822
Normal,2,0.0,0,12,95.01976446947249,50,86.8011268795636,52,282,0.2431807518005371
Normal,2,0.0,0,12,93.00330649615105,49,85.38288231036508,51,563,0.5290544033050537
Normal,2,0.0,0,12,87.8503620388364,47,78.666288683417,49,674,0.6701977252960205
Normal,2,0.0,0,12,87.25378405755221,46,81.59286013101395,48,565,0.5179932117462158
Normal,2,0.0,0,12,90.02436997960436,50,83.91673299466524,52,656,0.600569486618042
Normal,2,0.0,0,12,92.6756670644659,50,81.47308734720728,52,1680,2.1666946411132812
Normal,2,0.0,0,12,79.86905731086078,41,73.77826612471684,43,408,0.3661932945251465
Normal,2,0.0,0,12,84.75871578216959,45,79.10413723402831,47,428,0.3838353157043457
Normal,2,0.0,0,12,91.50511561388157,50,84.22518812485589,52,501,0.42567873001098633
Normal,2,0.0,0,12,84.03768964667104,45,78.24276404788515,47,421,0.3720521926879883
Normal,2,0.0,0,12,85.34136599779495,45,77.6070103969048,47,507,0.4561169147491455
Normal,2,0.0,0,12,82.44304466832955,46,72.7856804969604,48,1119,1.2199411392211914
Normal,2,0.0,0,12,98.69963521741153,53,86.9828795776708,55,776,0.8181829452514648
Normal,2,0.0,0,12,84.91632326623618,46,79.0331146464897,48,557,0.47467565536499023
Normal,2,0.0,0,12,93.04067528320923,50,82.03064434326936,52,539,0.481611967086792
Normal,2,0.0,0,12,81.32597656419186,43,76.20300287077723,45,818,0.7680346965789795
Normal,2,0.0,0,12,101.54651875590368,52,92.2759140534149,54,576,0.5201458930969238
Normal,2,0.0,0,12,90.35882732685766,48,81.25161560551444,50,680,0.6056079864501953
Normal,2,0.0,0,12,83.82643320570703,43,75.17837143620952,45,361,0.3085191249847412
Normal,2,0.0,0,12,85.5446591786477,45,77.36879466951869,47,381,0.31763291358947754
Normal,2,0.0,0,12,95.95107727680633,51,83.83004557830769,53,555,0.5111374855041504
Normal,2,0.0,0,12,92.03614848450725,48,84.71747080027481,50,367,0.3144192695617676
Normal,2,0.0,0,12,99.66961059206321,53,89.51956325048137,55,578,0.5674803256988525
Normal,2,0.0,0,12,84.90530472983372,45,78.51750630444133,47,638,0.5971550941467285
Normal,2,0.0,0,12,90.48382948750798,49,84.49337064650705,51,1135,1.2236990928649902
Normal,2,0.0,0,12,79.60360149001139,41,72.29564999438584,43,285,0.23038935661315918
Normal,2,0.0,0,12,91.09500149429451,47,82.877822089403,49,319,0.2964487075805664
Normal,2,0.0,0,12,97.82110450881198,52,89.18020935168451,54,519,0.5130059719085693
Normal,2,0.0,0,12,86.1780910488095,47,79.7921119915276,49,511,0.44451427459716797
Normal,2,0.0,0,12,83.58150766966179,44,77.36867867909321,46,747,0.7288341522216797
Normal,2,0.0,0,12,83.47335997453163,43,78.45266528342162,45,723,0.6789348125457764
Normal,2,0.0,0,12,87.05661789904704,46,76.10488147114573,48,789,0.734778642654419
Normal,2,0.0,0,12,89.56656564943523,48,80.41350768243436,50,1269,1.432893991470337
Normal,2,0.0,0,12,90.11943685436076,48,80.46727339870414,50,695,0.692157506942749
Normal,2,0.0,0,12,93.03021429496947,49,83.4005539514914,51,970,1.0084772109985352
Normal,2,0.0,0,12,85.13604059879681,44,78.89704571651974,46,217,0.17352509498596191
Normal,2,0.0,0,12,98.07174534695379,51,88.61325718917558,53,551,0.5044541358947754
Normal,2,0.0,0,12,84.83714258970599,46,78.8944382492876,48,635,0.6090929508209229
Normal,2,0.0,0,12,81.06918138777196,44,76.45827827130913,46,788,0.7998087406158447
Normal,2,0.0,0,12,77.80265378734533,40,72.62678102730513,42,543,0.4614226818084717
Normal,2,0.0,0,12,83.49852540190423,44,77.24758485146518,46,517,0.4556272029876709
Normal,2,0.0,0,12,84.28572131177413,44,77.70068785129581,46,1441,1.6585373878479004
Normal,2,0.0,0,12,90.16908046073704,47,83.1905113063662,49,359,0.29862356185913086
Normal,2,0.0,0,12,88.78969530389287,46,79.35224828916525,48,491,0.4334115982055664
Normal,2,0.0,0,12,93.34881717919974,50,86.40904993350017,52,757,0.7341616153717041
Normal,2,0.0,0,12,89.1364112305545,47,83.199563803239,49,437,0.39673852920532227
Normal,2,0.0,0,12,83.453689532008,43,77.79462442564578,45,306,0.23611855506896973
Normal,2,0.0,0,12,82.142714495758,43,76.90372269156636,45,773,0.725764274597168
Normal,2,0.0,0,12,75.31417997082126,41,71.44736415848786,43,1181,1.2352204322814941
Normal,2,0.0,0,12,89.02771130829757,48,81.50460479252796,50,1823,2.2844972610473633
Normal,2,0.0,0,12,81.73380492607625,43,75.45746189019778,45,499,0.41046762466430664
Normal,2,0.0,0,12,90.62159599517662,48,85.36314314423919,50,954,0.9307823181152344
Normal,2,0.0,0,12,101.95632973062256,53,91.89731684748153,55,644,0.559730052947998
Normal,2,0.0,0,12,106.90226558346761,56,99.13696269606004,58,823,0.8177154064178467
Normal,2,0.0,0,12,82.35057951599981,45,76.9661512699486,47,1356,1.5631859302520752
Normal,2,0.0,0,12,89.31021695840994,47,82.34063708493103,49,835,0.774404764175415
Normal,2,0.0,0,12,92.9185877718816,48,82.609698501345,50,759,0.7925281524658203
Normal,2,0.0,0,12,79.68608859942587,43,74.59128078791751,45,492,0.4227488040924072
Normal,2,0.0,0,12,87.79366926942583,48,81.1874933424104,50,980,1.024977207183838
Normal,2,0.0,0,12,82.35126657751111,43,75.67516178941808,45,925,0.9100544452667236
Normal,2,0.0,0,12,85.33532266225437,45,78.97496639803985,47,705,0.7111504077911377
Normal,2,0.0,0,12,89.14029640270299,48,81.92458514037365,50,1792,2.3412320613861084
Normal,2,0.0,0,12,78.50480758234288,41,70.56708067909892,43,565,0.4918406009674072
Normal,2,0.0,0,12,95.61990373401161,51,89.19801579938044,53,380,0.34263134002685547
Normal,2,0.0,0,12,85.90360081149149,46,79.63894212316167,48,537,0.492236852645874
Normal,2,0.0,0,12,89.71413526217547,46,81.50055994377173,48,318,0.267716646194458
Normal,2,0.0,0,12,90.89046389830612,48,82.72840562667876,50,1040,1.063589096069336
Normal,2,0.0,0,12,94.92041444308435,51,87.02082215375026,53,724,0.731367826461792
Normal,2,0.0,0,12,85.07649773681639,44,76.43076810605513,46,833,0.8059635162353516
Normal,2,0.0,0,12,89.14640683221825,48,82.72516698000568,50,769,0.739051103591919
Normal,2,0.0,0,12,96.58378491044459,51,89.45968266887617,53,630,0.5916140079498291
Normal,2,0.0,0,12,100.43876820984983,52,91.81276145391833,54,630,0.5700139999389648
Normal,2,0.0,0,12,82.73512591906625,44,77.80357018099154,46,669,0.620619535446167
Normal,2,0.0,0,12,88.8691208886653,46,80.46216558167967,48,582,0.5357139110565186
Normal,2,0.0,0,12,75.2069512701345,40,69.33042250309683,42,748,0.7126052379608154
Normal,2,0.0,0,12,88.24802158710024,47,79.82701305316365,49,590,0.5351719856262207
Normal,2,0.0,0,12,79.84453052800845,42,76.4369098829213,44,315,0.25446653366088867
Normal,2,0.0,0,12,83.63264189172577,44,79.19247251123939,46,661,0.5827972888946533
Normal,2,0.0,0,12,77.1192040989534,41,71.71854829356661,43,1270,1.3336684703826904
Normal,2,0.0,0,12,89.57263827779015,48,85.1055109116703,50,809,0.7448420524597168
Normal,2,0.0,0,12,90.95368270883726,47,82.62177840650895,49,396,0.3373839855194092
Normal,2,0.0,0,12,82.07891306064899,47,75.52055662718816,49,1078,1.1809139251708984
Normal,2,0.0,0,12,89.76513165546606,50,78.20894398103482,52,1607,1.9522130489349365
Normal,2,0.0,0,12,81.10606100483805,42,74.27373902041239,44,512,0.44635677337646484
Normal,2,0.0,0,12,79.9998609811678,42,70.93313061822758,44,411,0.3657863140106201
Normal,2,0.0,0,12,98.99554264167763,52,91.2699935620357,54,428,0.362795352935791
Normal,2,0.0,0,12,82.04963372597757,43,76.77301997976045,45,997,0.9974579811096191
Normal,2,0.0,0,12,83.834885329718,45,75.49345911179502,47,299,0.22952938079833984
Normal,2,0.0,0,12,88.4449530997862,46,80.72197675141724,48,271,0.2178816795349121
Normal,2,0.0,0,12,85.48816465586698,46,77.05180899768992,48,902,0.8909118175506592
Normal,2,0.0,0,12,89.47621036327786,49,83.68516641771113,51,601,0.5473289489746094
Normal,2,0.0,0,12,82.64110770706077,45,77.64538282026989,47,766,0.7715792655944824
Normal,2,0.0,0,12,93.38937483271955,49,87.03552777809756,51,966,0.9929404258728027
Normal,2,0.0,0,12,87.12632649247776,46,79.03678222937835,48,800,0.8305256366729736
Normal,2,0.0,0,12,90.18219850771351,47,82.98788137365811,49,592,0.5517866611480713
Normal,2,0.0,0,12,89.1609519150402,51,82.49849826322846,53,969,1.0320353507995605
Normal,2,0.0,0,12,88.83616420392629,47,79.09728942093221,49,528,0.4673173427581787
Normal,2,0.0,0,12,86.50203741801556,47,80.56440872100262,49,742,0.7098987102508545
Normal,2,0.0,0,12,86.03892415574714,47,78.21620301808872,49,1590,1.8806867599487305
Normal,2,0.0,0,12,93.50048281355089,49,83.30449766594879,51,1028,1.0535025596618652
Normal,2,0.0,0,12,94.70684580129502,50,83.76397775797146,52,1265,1.412978172302246
Normal,2,0.0,0,12,85.86589271063423,45,77.68638899547308,47,504,0.46689867973327637
Normal,2,0.0,0,12,87.31664847068915,46,80.31417640837259,48,357,0.2919778823852539
Normal,2,0.0,0,12,96.4504985543901,51,88.38242656771119,53,1309,1.5096054077148438
Normal,2,0.0,0,12,79.05747685957424,41,73.47292159551458,43,136,0.11691975593566895
Normal,2,0.0,0,12,84.34209073130704,46,76.18320539205202,48,568,0.5286378860473633
Normal,2,0.0,0,12,80.9117285166,42,75.58683031385759,44,252,0.18237018585205078
Normal,2,0.0,0,12,76.57118852231385,41,70.22308982968151,43,801,0.7938311100006104
Normal,2,0.0,0,12,88.41638288655972,47,79.12403362640008,49,532,0.5060415267944336
Normal,2,0.0,0,12,90.53722331999421,49,83.05613259541212,51,1378,1.6398382186889648
Normal,2,0.0,0,12,81.66963437757352,43,74.93313019651892,45,341,0.2612783908843994
Normal,2,0.0,0,12,80.76759786030935,43,74.16474506650643,45,610,0.5829184055328369
Normal,2,0.0,0,12,76.56976545717328,40,69.06510597736099,42,162,0.12039542198181152
Normal,2,0.0,0,12,93.03304577306332,50,85.6891469360121,52,630,0.6012575626373291
Normal,2,0.0,0,12,87.12491611303257,47,82.12916255053017,49,882,0.8908145427703857
Normal,2,0.0,0,12,78.03114667511272,42,70.8001659609755,44,667,0.6603617668151855
Normal,2,0.0,0,12,88.4506846147381,47,81.14344800374454,49,792,0.7644846439361572
Normal,2,0.0,0,12,81.2184554182104,44,75.19660134703498,46,840,0.8098862171173096
Normal,2,0.0,0,12,93.66271984779223,50,84.80718801790555,52,582,0.5079340934753418
Normal,2,0.0,0,12,77.12598707524704,42,71.89197912390732,44,675,0.6670498847961426
Normal,2,0.0,0,12,79.46261991012035,42,73.87981879469271,44,491,0.43922996520996094
Normal,2,0.0,0,12,91.59467708274892,49,86.23268538738911,51,583,0.5566191673278809
Normal,2,0.0,0,12,84.3037297207515,44,75.83799437275027,46,288,0.22628092765808105
Normal,2,0.0,0,12,81.96686325373888,44,73.90465273266176,46,884,0.8786618709564209
Normal,2,0.0,0,12,88.85030450412472,47,81.63341552207925,49,763,0.7381634712219238
Normal,2,0.0,0,12,97.71791814874976,53,89.23136328617153,55,1108,1.1765985488891602
Normal,2,0.0,0,12,86.99789676616751,47,77.76460305636363,49,861,0.832413911819458
Normal,2,0.0,0,12,91.15618217946903,49,84.49084779365643,51,752,0.730703592300415
Normal,2,0.0,0,12,87.94070488002363,46,84.09798610870904,48,549,0.5045211315155029
Normal,2,0.0,0,12,77.8057735166245,41,71.80549000976237,43,914,0.921851396560669
Normal,2,0.0,0,12,83.31075036105436,45,73.30026879716692,47,930,0.9093263149261475
Normal,2,0.0,0,12,83.6003491513252,44,78.38808967957449,46,605,0.5194947719573975
Normal,2,0.0,0,12,82.0885734246083,45,75.32141500683306,47,1294,1.4687528610229492
Normal,2,0.0,0,12,93.63693356585489,50,85.91352609075696,52,436,0.37500476837158203
Normal,2,0.0,0,12,81.05325294432384,43,75.75479360234704,45,1076,1.1940054893493652
Normal,2,0.0,0,12,84.81107080760859,44,79.32257693576776,46,571,0.545133113861084
Normal,2,0.0,0,12,70.52395713082747,37,64.3875675243678,39,480,0.4091033935546875
Normal,2,0.0,0,12,78.9297217603478,42,72.61813844920769,44,728,0.6718618869781494
Normal,2,0.0,0,12,80.62493002676084,43,72.78247242917948,45,536,0.5016248226165771
Normal,2,0.0,0,12,94.84271162337173,52,85.23523625131672,54,558,0.5318179130554199
Normal,2,0.0,0,12,91.2142840107841,49,84.07284840448186,51,551,0.540424108505249
Normal,2,0.0,0,12,88.67714288591908,46,82.16116016047759,48,401,0.3753070831298828
Normal,2,0.0,0,12,93.2459857387352,48,85.22931241260737,50,432,0.3726480007171631
Normal,2,0.0,0,12,95.42897063260057,50,87.0494634874812,52,746,0.715670108795166
Normal,2,0.0,0,12,87.07748858011927,46,80.82886633299934,48,663,0.5875747203826904
Normal,2,0.0,0,12,88.73681606797076,48,78.84771286840136,50,1619,1.9710674285888672
Normal,2,0.0,0,12,74.99498605718159,40,70.06480232914011,42,474,0.43419337272644043
Normal,2,0.0,0,12,79.29365943515427,42,75.02589003590136,44,1405,1.6515991687774658
Normal,2,0.0,0,12,87.39841433202116,46,79.7238677186663,48,328,0.2714240550994873
Normal,2,0.0,0,12,77.87789375988726,41,73.09651127023605,43,331,0.28609704971313477
Normal,2,0.0,0,12,91.25416246833957,49,80.12392847446121,51,889,0.9136254787445068
Normal,2,0.0,0,12,88.24072636085256,47,81.2888943141835,49,1134,1.2227857112884521
Normal,2,0.0,0,12,91.64462984897268,49,82.17526256089808,51,1004,1.0251646041870117
Normal,2,0.0,0,12,110.038790144625,59,97.24745144882169,61,780,0.7672200202941895
Normal,2,0.0,0,12,93.04235474544771,49,84.54003380671612,51,492,0.43915462493896484
Normal,2,0.0,0,12,89.0626714965714,47,81.35879523824602,49,609,0.559441089630127
Normal,2,0.0,0,12,78.17840624979986,42,73.06678742371291,44,597,0.5363783836364746
Normal,2,0.0,0,12,92.42356729996686,48,85.60914160132087,50,440,0.4094691276550293
Normal,2,0.0,0,12,84.62699211411388,45,76.29073693354891,47,1002,1.0525767803192139
Normal,2,0.0,0,12,78.56475414476864,43,72.06248927504059,45,1007,1.0787885189056396
Normal,2,0.0,0,12,89.4851478961122,47,81.87253296888754,49,971,1.0390465259552002
Normal,2,0.0,0,12,90.33241693531589,48,80.57727117765953,50,772,0.7624664306640625
Normal,2,0.0,0,12,92.67621467506711,50,85.17940841794324,52,316,0.25983452796936035
Normal,2,0.0,0,12,94.1942415093395,51,84.91763734042064,53,864,0.8418350219726562
Normal,2,0.0,0,12,80.16345433730416,43,72.61292353259549,45,792,0.7853946685791016
