Type,Step Size,Goal Bias,Spacing,Steepness,Path Length,Path Nodes,Smooth Length,Smooth Nodes,Total Nodes,Time Taken
Spaced,2,0.0,1,12,53.40557391943211,28,49.22624864445296,30,66,0.028391599655151367
Spaced,2,0.0,1,12,52.0,27,47.75552759282126,29,97,0.05300450325012207
Spaced,2,0.0,1,12,42.0,22,40.68488637140646,24,48,0.023932695388793945
Spaced,2,0.0,1,12,46.0,24,42.54035519816101,26,71,0.0358891487121582
Spaced,2,0.0,1,12,43.99999999999999,23,41.33660230991028,25,87,0.04994988441467285
Spaced,2,0.0,1,12,42.00000000000001,22,40.722918807873214,24,51,0.02016139030456543
Spaced,2,0.0,1,12,47.710707833627424,25,43.12574497513759,27,66,0.031128883361816406
Spaced,2,0.0,1,12,47.99999999999999,25,45.97318780286296,27,156,0.13215374946594238
Spaced,2,0.0,1,12,47.99999999999999,25,44.87699261144839,27,86,0.051001787185668945
Spaced,2,0.0,1,12,46.0,24,42.405043586341776,26,69,0.032327890396118164
Spaced,2,0.0,1,12,48.047295890496464,26,44.10143475380134,28,268,0.22639727592468262
Spaced,2,0.0,1,12,41.318842635306254,22,38.61187289726237,24,85,0.04337453842163086
Spaced,2,0.0,1,12,47.99999999999999,25,44.62197025116541,27,82,0.0452730655670166
Spaced,2,0.0,1,12,50.0,26,47.630554439505325,28,82,0.0423583984375
Spaced,2,0.0,1,12,49.08174160455838,27,46.05511546636648,29,273,0.24431586265563965
Spaced,2,0.0,1,12,47.68588916600574,25,45.48582371606478,27,115,0.08698844909667969
Spaced,2,0.0,1,12,45.01989752674274,25,41.6927192025084,27,998,1.243429183959961
Spaced,2,0.0,1,12,50.0,26,45.45071722404124,28,76,0.03334403038024902
Spaced,2,0.0,1,12,46.00000000000001,24,43.85931275688669,26,78,0.04747128486633301
Spaced,2,0.0,1,12,48.481255336154966,27,42.599455470678585,29,435,0.40454840660095215
Spaced,2,0.0,1,12,48.729632598299844,26,45.525093413832444,28,77,0.04204583168029785
Spaced,2,0.0,1,12,52.35222755263788,28,46.81521539818237,30,127,0.08312749862670898
Spaced,2,0.0,1,12,43.99999999999999,23,41.51817802714968,25,61,0.025176525115966797
Spaced,2,0.0,1,12,52.506187478244975,28,47.779306666323656,30,522,0.49369239807128906
Spaced,2,0.0,1,12,53.093131857642355,28,50.18046051525298,30,1490,2.095341682434082
Spaced,2,0.0,1,12,44.0,23,41.61772763943714,25,68,0.03336358070373535
Spaced,2,0.0,1,12,46.855721211452064,25,44.78447208197728,27,102,0.05894136428833008
Spaced,2,0.0,1,12,45.99999999999999,24,42.93840960214805,26,57,0.029509305953979492
Spaced,2,0.0,1,12,46.0,24,41.68395204935853,26,72,0.03172135353088379
Spaced,2,0.0,1,12,42.92283366481808,23,39.63327712989938,25,666,0.6774275302886963
Spaced,2,0.0,1,12,49.99999999999999,26,46.41917357533901,28,72,0.03888225555419922
Spaced,2,0.0,1,12,49.384181327507086,26,45.29188409573721,28,164,0.11780500411987305
Spaced,2,0.0,1,12,51.84539903784857,27,48.052751786745034,29,87,0.045395612716674805
Spaced,2,0.0,1,12,47.99999999999999,25,45.72828870308236,27,81,0.04240703582763672
Spaced,2,0.0,1,12,47.31524857550362,25,43.75123066213058,27,335,0.2804112434387207
Spaced,2,0.0,1,12,51.99999999999999,27,47.46346853370681,29,66,0.030333518981933594
Spaced,2,0.0,1,12,48.887786971760036,26,45.55560595691804,28,94,0.06372666358947754
Spaced,2,0.0,1,12,45.870157449756015,24,41.468628358336055,26,69,0.029809236526489258
Spaced,2,0.0,1,12,46.0,24,43.341520889116346,26,92,0.05382180213928223
Spaced,2,0.0,1,12,45.26876901211935,24,42.83906718905484,26,514,0.4962291717529297
Spaced,2,0.0,1,12,48.95510301712055,27,43.261534820731825,29,655,0.6644687652587891
Spaced,2,0.0,1,12,52.0,27,47.50874526736337,29,62,0.030885696411132812
Spaced,2,0.0,1,12,46.711752713191046,25,43.041732572047316,27,65,0.031018972396850586
Spaced,2,0.0,1,12,45.69634323371257,24,42.563888443275204,26,111,0.06964397430419922
Spaced,2,0.0,1,12,43.437576013874875,23,41.609134007598556,25,180,0.14263272285461426
Spaced,2,0.0,1,12,41.792868062820354,23,39.53918286047826,25,376,0.3551292419433594
Spaced,2,0.0,1,12,44.78005453196528,24,43.2099575880567,26,455,0.4762868881225586
Spaced,2,0.0,1,12,48.00000000000001,25,44.11608718269659,27,74,0.04212546348571777
Spaced,2,0.0,1,12,54.56957055051409,29,51.3443709433299,31,160,0.11614656448364258
Spaced,2,0.0,1,12,51.77186603176599,28,47.93695942777364,30,167,0.12088465690612793
Spaced,2,0.0,1,12,51.91219025273907,27,48.50432035051454,29,140,0.09204244613647461
Spaced,2,0.0,1,12,48.0,25,45.3150217626452,27,79,0.045931100845336914
Spaced,2,0.0,1,12,43.99999999999999,23,40.98244044764278,25,35,0.015055179595947266
Spaced,2,0.0,1,12,48.51743062284538,26,45.94781186063684,28,80,0.04065847396850586
Spaced,2,0.0,1,12,49.616777581758285,27,43.83574506358543,29,388,0.3186147212982178
Spaced,2,0.0,1,12,47.99999999999999,25,44.77585307802321,27,94,0.053701162338256836
Spaced,2,0.0,1,12,56.93965506508638,31,50.61245871702635,33,685,0.7397925853729248
Spaced,2,0.0,1,12,45.657417939552886,24,42.786394487783284,26,285,0.2536911964416504
Spaced,2,0.0,1,12,46.0,24,43.38083572157758,26,74,0.035624027252197266
Spaced,2,0.0,1,12,46.0,24,42.322461664435636,26,92,0.04802203178405762
Spaced,2,0.0,1,12,50.811869120226014,27,45.44719957185908,29,265,0.21076536178588867
Spaced,2,0.0,1,12,45.48187227691783,24,41.12239099883257,26,75,0.035727500915527344
Spaced,2,0.0,1,12,54.29425616693186,29,49.460035084404055,31,567,0.5496330261230469
Spaced,2,0.0,1,12,47.06352427023554,25,43.40876232469849,27,148,0.11169052124023438
Spaced,2,0.0,1,12,54.00000000000001,28,50.990705882219544,30,91,0.05450105667114258
Spaced,2,0.0,1,12,45.49796426854552,24,42.13863032836072,26,555,0.5464198589324951
Spaced,2,0.0,1,12,45.81338747345165,25,42.11339426758427,27,348,0.3072326183319092
Spaced,2,0.0,1,12,51.11599463803408,27,48.21003037121122,29,160,0.12981057167053223
Spaced,2,0.0,1,12,51.733887207621585,27,47.79161709856281,29,130,0.0926353931427002
Spaced,2,0.0,1,12,47.99999999999999,25,43.291987525020716,27,70,0.03411245346069336
Spaced,2,0.0,1,12,41.99999999999999,22,39.90233613412887,24,46,0.024836301803588867
Spaced,2,0.0,1,12,46.89131954066566,25,42.310600605949354,27,63,0.0302278995513916
Spaced,2,0.0,1,12,43.999999999999986,23,41.32956407333632,25,52,0.021062850952148438
Spaced,2,0.0,1,12,42.00000000000001,22,40.15397722028302,24,52,0.025038480758666992
Spaced,2,0.0,1,12,45.32618477161948,24,41.46393752497156,26,117,0.06470751762390137
Spaced,2,0.0,1,12,44.0,23,41.13682330107146,25,46,0.023940563201904297
Spaced,2,0.0,1,12,44.00000000000001,23,41.3679921954806,25,51,0.02216196060180664
Spaced,2,0.0,1,12,56.61638248707125,30,52.29992956824178,32,250,0.21727752685546875
Spaced,2,0.0,1,12,48.0,25,45.619128332860086,27,87,0.047667503356933594
Spaced,2,0.0,1,12,56.00000000000001,29,53.424511130614796,31,229,0.18736791610717773
Spaced,2,0.0,1,12,49.74799690887329,26,46.14064829273108,28,203,0.15366339683532715
Spaced,2,0.0,1,12,48.97791396646877,26,45.58461696406777,28,103,0.07062363624572754
Spaced,2,0.0,1,12,47.302858157248664,25,44.21062862420657,27,477,0.4568655490875244
Spaced,2,0.0,1,12,54.931758829035886,29,52.48814759817249,31,89,0.04142594337463379
Spaced,2,0.0,1,12,47.88715479260948,25,45.133708075464334,27,64,0.03483939170837402
Spaced,2,0.0,1,12,47.17915143433657,25,43.79996257533033,27,248,0.18845748901367188
Spaced,2,0.0,1,12,50.00000000000001,26,45.71215405296807,28,110,0.06209063529968262
Spaced,2,0.0,1,12,50.72090507597184,27,45.40904216143469,29,168,0.1345961093902588
Spaced,2,0.0,1,12,42.00000000000001,22,39.62481191274702,24,79,0.03801250457763672
Spaced,2,0.0,1,12,56.306219320653625,30,52.05410987502305,32,468,0.40476346015930176
Spaced,2,0.0,1,12,44.958973616054514,24,41.14051672326609,26,93,0.053553104400634766
Spaced,2,0.0,1,12,47.3736370392647,25,43.57740468212964,27,58,0.02553081512451172
Spaced,2,0.0,1,12,44.00000000000001,23,42.23180023770462,25,64,0.03442716598510742
Spaced,2,0.0,1,12,45.27857976061172,24,43.710591682478935,26,254,0.2082819938659668
Spaced,2,0.0,1,12,47.99999999999999,25,46.30685057191604,27,91,0.047129154205322266
Spaced,2,0.0,1,12,48.00000000000001,25,43.455304885933394,27,72,0.03737282752990723
Spaced,2,0.0,1,12,53.831377325081874,29,49.013936369435406,31,84,0.05475282669067383
Spaced,2,0.0,1,12,48.00000000000001,25,44.90802796493171,27,119,0.08111166954040527
Spaced,2,0.0,1,12,52.00000000000001,27,46.82177368611822,29,70,0.03201794624328613
Spaced,2,0.0,1,12,46.00000000000001,24,42.188049910195744,26,75,0.05411362648010254
Spaced,2,0.0,1,12,56.00834188939032,30,52.68847088471759,32,243,0.2061927318572998
Spaced,2,0.0,1,12,46.0,24,41.88415702044547,26,66,0.037200927734375
Spaced,2,0.0,1,12,54.0,28,50.382383889576545,30,81,0.03938436508178711
Spaced,2,0.0,1,12,53.47293542756147,28,49.04183545516026,30,117,0.08506107330322266
Spaced,2,0.0,1,12,44.0,23,41.44504928304402,25,113,0.07158899307250977
Spaced,2,0.0,1,12,58.267910401239924,31,54.682991726957695,33,272,0.2180345058441162
Spaced,2,0.0,1,12,48.71301038625971,26,44.91715771495565,28,99,0.07387351989746094
Spaced,2,0.0,1,12,45.04708057975636,24,41.39226676577943,26,86,0.05006241798400879
Spaced,2,0.0,1,12,52.00000000000001,27,48.10074735044303,29,94,0.05324912071228027
Spaced,2,0.0,1,12,46.63835417730952,25,43.44142824619771,27,79,0.04511237144470215
Spaced,2,0.0,1,12,49.015180854121844,26,45.687667383891295,28,81,0.051441192626953125
Spaced,2,0.0,1,12,52.0,27,47.30650353836911,29,122,0.08154535293579102
Spaced,2,0.0,1,12,45.087499412618264,25,40.82739054078453,27,158,0.10899925231933594
Spaced,2,0.0,1,12,45.99999999999999,24,43.10229272564667,26,91,0.04305696487426758
Spaced,2,0.0,1,12,47.545922468689845,25,44.441101746382564,27,81,0.03729081153869629
Spaced,2,0.0,1,12,42.0,22,40.03632845715919,24,59,0.025980234146118164
Spaced,2,0.0,1,12,46.00000000000001,24,42.66063558235908,26,112,0.0840003490447998
Spaced,2,0.0,1,12,45.52318438486144,24,43.37518028234205,26,209,0.1643836498260498
Spaced,2,0.0,1,12,52.0,27,47.36841995673174,29,61,0.028312206268310547
Spaced,2,0.0,1,12,46.88153917117225,26,42.73287623977908,28,1016,1.1741771697998047
Spaced,2,0.0,1,12,48.72088345269633,26,46.483060515254735,28,284,0.24596333503723145
Spaced,2,0.0,1,12,50.0,26,45.305073728014285,28,113,0.07224154472351074
Spaced,2,0.0,1,12,47.99999999999999,25,44.8693532379099,27,63,0.02631688117980957
Spaced,2,0.0,1,12,60.865258016020825,33,56.46116278063973,35,833,0.9225564002990723
Spaced,2,0.0,1,12,45.99999999999999,24,41.10110951879582,26,96,0.05367016792297363
Spaced,2,0.0,1,12,53.513274909882675,28,48.3532362857284,30,117,0.06412029266357422
Spaced,2,0.0,1,12,49.828543005326246,26,45.40410742969364,28,79,0.04037046432495117
Spaced,2,0.0,1,12,50.000000000000014,26,47.318037923772835,28,70,0.04047727584838867
Spaced,2,0.0,1,12,46.00000000000001,24,42.89633472744246,26,71,0.040067195892333984
Spaced,2,0.0,1,12,53.92104876032523,32,49.70579562067536,34,1347,1.789703369140625
Spaced,2,0.0,1,12,45.196651983993576,24,41.85489670353972,26,164,0.11572599411010742
Spaced,2,0.0,1,12,44.0,23,40.0233178077432,25,64,0.030768394470214844
Spaced,2,0.0,1,12,44.00000000000001,23,41.31607356863042,25,75,0.03617072105407715
Spaced,2,0.0,1,12,43.19933362858869,24,39.907049455012626,26,212,0.16359853744506836
Spaced,2,0.0,1,12,43.99999999999999,23,41.867600028588484,25,65,0.03479814529418945
Spaced,2,0.0,1,12,39.99999999999999,21,38.607799654028575,23,72,0.04520392417907715
Spaced,2,0.0,1,12,51.93567149026554,27,48.106753627099856,29,78,0.043190717697143555
Spaced,2,0.0,1,12,51.174060477749265,27,46.948988952602676,29,364,0.321582555770874
Spaced,2,0.0,1,12,43.99999999999999,23,40.336810814547704,25,59,0.028203248977661133
Spaced,2,0.0,1,12,43.90087079113639,24,41.332452276909436,26,236,0.19685125350952148
Spaced,2,0.0,1,12,44.11499850443205,24,42.12804901938322,26,287,0.22005987167358398
Spaced,2,0.0,1,12,48.62446455025078,27,45.145753903198546,29,1169,1.4706954956054688
Spaced,2,0.0,1,12,46.843885481700234,25,42.08889287822604,27,304,0.23980283737182617
Spaced,2,0.0,1,12,43.999999999999986,23,42.150001488271315,25,89,0.05314302444458008
Spaced,2,0.0,1,12,44.0,23,40.63059940541759,25,68,0.03686165809631348
Spaced,2,0.0,1,12,50.00000000000001,26,46.417238220238886,28,75,0.03696870803833008
Spaced,2,0.0,1,12,45.136033284713584,24,41.906640914208474,26,387,0.33716392517089844
Spaced,2,0.0,1,12,49.0840304755074,26,45.18494401372985,28,274,0.2396101951599121
Spaced,2,0.0,1,12,49.3630955881578,26,46.277609269034585,28,134,0.09676766395568848
Spaced,2,0.0,1,12,46.0,24,43.47290362472023,26,71,0.03284144401550293
Spaced,2,0.0,1,12,47.76022717360713,26,44.58272715313419,28,75,0.04170799255371094
Spaced,2,0.0,1,12,46.0,24,43.53791828634817,26,121,0.08938074111938477
Spaced,2,0.0,1,12,41.999999999999986,22,39.60455311857306,24,87,0.05834603309631348
Spaced,2,0.0,1,12,54.83443337832012,29,49.01429356336321,31,143,0.10731887817382812
Spaced,2,0.0,1,12,45.50753782435528,24,43.05950014251834,26,96,0.05743050575256348
Spaced,2,0.0,1,12,45.61405836183864,24,43.49295521106327,26,46,0.01932501792907715
Spaced,2,0.0,1,12,49.82552389403378,26,46.36801568089178,28,91,0.05249667167663574
Spaced,2,0.0,1,12,46.0,24,42.00233072698109,26,63,0.0316624641418457
Spaced,2,0.0,1,12,46.00000000000001,24,42.176237126306894,26,74,0.056856632232666016
Spaced,2,0.0,1,12,50.000000000000014,26,45.967887799380726,28,103,0.06387138366699219
Spaced,2,0.0,1,12,50.0,26,46.60773792470463,28,77,0.04376697540283203
Spaced,2,0.0,1,12,45.52605511273284,24,40.853117848280405,26,80,0.039196014404296875
Spaced,2,0.0,1,12,42.87221540151767,23,39.000794305883254,25,250,0.22089362144470215
Spaced,2,0.0,1,12,55.13333491460259,29,50.38945770699813,31,202,0.15813040733337402
Spaced,2,0.0,1,12,46.76073659587921,25,43.3021077535482,27,191,0.14197969436645508
Spaced,2,0.0,1,12,48.0,25,44.1295982859301,27,65,0.03332018852233887
Spaced,2,0.0,1,12,45.66228877974492,24,41.334135763162976,26,85,0.04885435104370117
Spaced,2,0.0,1,12,44.00000000000001,23,42.25788411844026,25,74,0.03816652297973633
Spaced,2,0.0,1,12,47.41689096589363,25,46.094378454800996,27,127,0.08013296127319336
Spaced,2,0.0,1,12,43.81371249154899,23,40.144850788440216,25,125,0.08666014671325684
Spaced,2,0.0,1,12,51.99999999999999,27,49.05368892726902,29,77,0.03547954559326172
Spaced,2,0.0,1,12,48.0,25,44.89694153678605,27,77,0.03667426109313965
Spaced,2,0.0,1,12,48.00000000000001,25,45.56135303343629,27,78,0.04146862030029297
Spaced,2,0.0,1,12,46.12963156436035,26,43.19050369230301,28,270,0.25375986099243164
Spaced,2,0.0,1,12,46.0,24,41.72516094073818,26,80,0.04427075386047363
Spaced,2,0.0,1,12,45.92629139152987,25,43.89388088686311,27,165,0.12192487716674805
Spaced,2,0.0,1,12,48.00000000000001,25,45.69675175408429,27,94,0.05398368835449219
Spaced,2,0.0,1,12,45.99999999999999,24,42.36243861866907,26,68,0.03391122817993164
Spaced,2,0.0,1,12,54.00000000000001,28,48.52898921772094,30,207,0.15179061889648438
Spaced,2,0.0,1,12,46.0,24,43.17142870064093,26,106,0.06505465507507324
Spaced,2,0.0,1,12,56.00000000000001,29,49.418202085745776,31,172,0.12010478973388672
Spaced,2,0.0,1,12,45.99999999999999,24,42.02643195943403,26,101,0.06306791305541992
Spaced,2,0.0,1,12,49.99999999999999,26,45.95382028969985,28,74,0.03224349021911621
Spaced,2,0.0,1,12,49.559707159182395,26,44.23464544526395,28,87,0.05046272277832031
Spaced,2,0.0,1,12,50.10188913994605,27,45.694234134066434,29,120,0.07874464988708496
Spaced,2,0.0,1,12,45.99999999999999,24,43.50220853392584,26,83,0.05003714561462402
Spaced,2,0.0,1,12,49.38329501510713,28,45.10175982537661,30,493,0.4736497402191162
Spaced,2,0.0,1,12,53.858905487747705,28,48.485199945382156,30,122,0.0830070972442627
Spaced,2,0.0,1,12,50.0,26,45.41456022358733,28,56,0.025256872177124023
Spaced,2,0.0,1,12,43.99999999999999,23,42.09436798826219,25,75,0.04030561447143555
Spaced,2,0.0,1,12,44.0,23,41.04766829154491,25,67,0.03521537780761719
Spaced,2,0.0,1,12,46.07743187579719,25,43.91982089500324,27,101,0.056947946548461914
Spaced,2,0.0,1,12,48.895927966796485,26,44.68787936851774,28,202,0.16447043418884277
Spaced,2,0.0,1,12,46.90498409082257,25,43.12297597610429,27,90,0.05277109146118164
Spaced,2,0.0,1,12,50.0,26,46.43999167334493,28,60,0.02515125274658203
Spaced,2,0.0,1,12,48.48102087420187,26,44.364321370214974,28,65,0.02835845947265625
Spaced,2,0.0,1,12,46.0,24,43.40024580118027,26,90,0.04813027381896973
Spaced,2,0.0,1,12,50.00000000000001,26,46.35280142296563,28,71,0.03922080993652344
Spaced,2,0.0,1,12,43.99999999999999,23,42.63676478499781,25,59,0.03188061714172363
Spaced,2,0.0,1,12,55.999999999999986,29,51.41390883850738,31,173,0.12836384773254395
Spaced,2,0.0,1,12,44.0,23,41.49186108684211,25,49,0.023069143295288086
Spaced,2,0.0,1,12,50.00000000000001,26,47.630984189334754,28,82,0.0450441837310791
Spaced,2,0.0,1,12,44.0,23,41.05044844912833,25,82,0.04455828666687012
Spaced,2,0.0,1,12,47.0296518800241,25,43.62579907834182,27,387,0.35733747482299805
Spaced,2,0.0,1,12,42.0,22,38.32007243206274,24,81,0.04021501541137695
Spaced,2,0.0,1,12,46.0,24,41.83618748825134,26,55,0.024069786071777344
Spaced,2,0.0,1,12,46.62039645168095,25,43.92218087529022,27,130,0.08424949645996094
Spaced,2,0.0,1,12,51.81301469957745,27,48.03226315049549,29,340,0.30135440826416016
Spaced,2,0.0,1,12,45.48055225451587,24,43.20782076210203,26,71,0.03449201583862305
Spaced,2,0.0,1,12,49.00988850147941,26,44.07696770129779,28,276,0.24436593055725098
Spaced,2,0.0,1,12,53.72640541824557,28,50.407491201927925,30,136,0.0924074649810791
Spaced,2,0.0,1,12,44.0,23,41.768717471030754,25,110,0.0708775520324707
Spaced,2,0.0,1,12,48.928918530423175,26,45.68944755117595,28,107,0.09407854080200195
Spaced,2,0.0,1,12,54.0,28,51.43958545887165,30,123,0.08028507232666016
Spaced,2,0.0,1,12,46.0,24,43.16532033698147,26,92,0.05732989311218262
Spaced,2,0.0,1,12,54.0,28,50.89216923211046,30,194,0.1458885669708252
Spaced,2,0.0,1,12,54.000000000000014,28,49.350368984343625,30,122,0.0773923397064209
Spaced,2,0.0,1,12,43.99999999999999,23,42.131004244996205,25,53,0.025426864624023438
Spaced,2,0.0,1,12,46.0,24,42.38369321944615,26,77,0.03567838668823242
Spaced,2,0.0,1,12,46.27222684111181,25,43.01043348765475,27,386,0.35164809226989746
Spaced,2,0.0,1,12,45.273939134373954,24,40.777845964494524,26,53,0.024150371551513672
Spaced,2,0.0,1,12,46.49656656012085,25,43.676151886228354,27,103,0.0621485710144043
Spaced,2,0.0,1,12,44.0,23,39.71573299868474,25,73,0.032192230224609375
Spaced,2,0.0,1,12,43.1552242118888,23,40.216088623221474,25,60,0.03332066535949707
Spaced,2,0.0,1,12,48.55544106261878,26,44.91955706195595,28,95,0.05198931694030762
Spaced,2,0.0,1,12,49.015309498320214,26,43.44951838947149,28,362,0.33822131156921387
Spaced,2,0.0,1,12,48.55621520735328,26,44.630703471227314,28,999,1.210787057876587
Spaced,2,0.0,1,12,47.99999999999999,25,45.09497405717977,27,98,0.06204366683959961
Spaced,2,0.0,1,12,48.000000000000014,25,43.61868337343038,27,70,0.03131270408630371
Spaced,2,0.0,1,12,44.0,23,40.73535679249542,25,58,0.029606103897094727
Spaced,2,0.0,1,12,44.346980721173736,24,41.018520368821015,26,120,0.06515097618103027
Spaced,2,0.0,1,12,47.99102886513359,25,44.14565813410414,27,141,0.10802984237670898
Spaced,2,0.0,1,12,52.00000000000001,27,49.49825095440245,29,212,0.17453479766845703
Spaced,2,0.0,1,12,48.0,25,43.617396105391755,27,81,0.039581298828125
Spaced,2,0.0,1,12,48.976406316578625,26,45.97953567346414,28,95,0.05438590049743652
Spaced,2,0.0,1,12,51.98888565091253,27,47.64683094101866,29,85,0.06525158882141113
Spaced,2,0.0,1,12,50.34128951509028,27,45.24773364015268,29,315,0.2568624019622803
Spaced,2,0.0,1,12,48.0,25,44.51497391425246,27,99,0.06105756759643555
Spaced,2,0.0,1,12,45.999999999999986,24,44.65208128464333,26,67,0.03896760940551758
Spaced,2,0.0,1,12,51.98469402335837,27,46.598650327253004,29,66,0.031938791275024414
Spaced,2,0.0,1,12,47.59258788933725,25,45.01333705869721,27,104,0.05957388877868652
Spaced,2,0.0,1,12,49.14209163919639,26,44.47156258560361,28,963,1.1489083766937256
Spaced,2,0.0,1,12,52.0,27,46.7109822928364,29,88,0.05335497856140137
Spaced,2,0.0,1,12,46.0,24,42.31770111469124,26,62,0.029337167739868164
Spaced,2,0.0,1,12,45.08625325281165,24,42.03667083864441,26,104,0.062430620193481445
Spaced,2,0.0,1,12,47.999999999999986,25,45.11185905954378,27,71,0.03489208221435547
Spaced,2,0.0,1,12,47.77490517413187,25,44.93099968389578,27,109,0.06014847755432129
Spaced,2,0.0,1,12,50.623770796427486,27,47.82145698640714,29,72,0.0383448600769043
Spaced,2,0.0,1,12,51.15643688558858,27,46.02459966338271,29,228,0.16979360580444336
Spaced,2,0.0,1,12,45.99999999999999,24,43.980166624040734,26,76,0.043065786361694336
Spaced,2,0.0,1,12,42.0,22,40.72128845364725,24,94,0.055051326751708984
Spaced,2,0.0,1,12,41.99999999999999,22,39.72598400372953,24,61,0.03709673881530762
Spaced,2,0.0,1,12,43.99999999999999,23,40.13389248486377,25,57,0.027651071548461914
Spaced,2,0.0,1,12,48.0,25,45.506715662511155,27,108,0.06287097930908203
Spaced,2,0.0,1,12,50.0,26,45.48975462983525,28,91,0.04644131660461426
Spaced,2,0.0,1,12,51.38817650841805,27,47.681000410404266,29,60,0.029688358306884766
Spaced,2,0.0,1,12,48.0,25,44.20397803737774,27,74,0.04837965965270996
Spaced,2,0.0,1,12,52.00000000000001,27,49.466506917843944,29,78,0.03864908218383789
Spaced,2,0.0,1,12,47.55878135118704,26,42.91785384702723,28,144,0.10765862464904785
Spaced,2,0.0,1,12,45.868926070723965,24,43.28050914950107,26,163,0.12325263023376465
Spaced,2,0.0,1,12,45.70042079974948,25,42.82744797214959,27,90,0.04529929161071777
Spaced,2,0.0,1,12,42.523773683842016,23,39.93517374660993,25,337,0.29065680503845215
Spaced,2,0.0,1,12,43.999999999999986,23,40.91582265394919,25,89,0.050135135650634766
Spaced,2,0.0,1,12,46.0,24,44.50025381931919,26,83,0.07938933372497559
Spaced,2,0.0,1,12,52.00000000000001,27,46.27244103623753,29,97,0.0585939884185791
Spaced,2,0.0,1,12,50.441421539544294,28,44.80108104311748,30,212,0.15970420837402344
Spaced,2,0.0,1,12,46.0,24,43.71335897118119,26,83,0.03970623016357422
Spaced,2,0.0,1,12,44.58632845438592,24,39.114993440916614,26,149,0.09942340850830078
Spaced,2,0.0,1,12,52.178369249683165,28,48.54757398892596,30,126,0.08801054954528809
Spaced,2,0.0,1,12,49.99999999999999,26,47.928804766147046,28,131,0.08936095237731934
Spaced,2,0.0,1,12,45.99999999999999,24,43.790787481207005,26,74,0.040114402770996094
Spaced,2,0.0,1,12,46.0,24,42.63075953364668,26,52,0.02261662483215332
Spaced,2,0.0,1,12,47.99999999999999,25,43.81273345186128,27,47,0.020394563674926758
Spaced,2,0.0,1,12,52.0,27,48.49847381876802,29,75,0.03895974159240723
Spaced,2,0.0,1,12,45.60678268928653,24,43.04075633871542,26,83,0.048177480697631836
Spaced,2,0.0,1,12,44.04621614168687,24,40.96732105228671,26,147,0.11298060417175293
Spaced,2,0.0,1,12,45.83241051108481,24,42.14685347330322,26,247,0.18429899215698242
Spaced,2,0.0,1,12,42.0,22,39.43295892062741,24,85,0.04403042793273926
Spaced,2,0.0,1,12,43.57522066273619,23,40.58447571664075,25,51,0.02435159683227539
Spaced,2,0.0,1,12,43.99999999999999,23,40.41608922275397,25,64,0.029069185256958008
Spaced,2,0.0,1,12,46.9882514659887,25,43.28898022452694,27,335,0.2987399101257324
Greedy,2,0.37,0,12,42.803971791551554,23,40.18019936208418,25,46,0.017338037490844727
Greedy,2,0.37,0,12,43.64659430232268,23,41.66368157669343,25,43,0.01605701446533203
Greedy,2,0.37,0,12,47.502623472163705,25,43.84512361547616,27,49,0.01775360107421875
Greedy,2,0.37,0,12,45.3907628964478,24,42.08692441882641,26,49,0.01921558380126953
Greedy,2,0.37,0,12,42.77884010974485,23,39.57321051029921,25,47,0.01758742332458496
Greedy,2,0.37,0,12,43.99999999999999,23,41.13071282201787,25,40,0.015505552291870117
Greedy,2,0.37,0,12,45.557848037017045,24,42.14859374267673,26,44,0.017403602600097656
Greedy,2,0.37,0,12,40.0,21,38.05334348535015,23,28,0.01025700569152832
Greedy,2,0.37,0,12,40.0,21,38.608462061147776,23,43,0.016206741333007812
Greedy,2,0.37,0,12,43.39357769255744,23,39.90663748110739,25,36,0.014250040054321289
Greedy,2,0.37,0,12,41.077463731610926,22,39.15777381192278,24,35,0.016264677047729492
Greedy,2,0.37,0,12,49.01630889864304,26,45.77030517730947,28,37,0.01670098304748535
Greedy,2,0.37,0,12,44.00000000000001,23,41.91958873566612,25,43,0.01613330841064453
Greedy,2,0.37,0,12,45.768020053749616,24,41.989857087244474,26,40,0.014713287353515625
Greedy,2,0.37,0,12,46.61543047544991,25,43.78747678250603,27,32,0.012807846069335938
Greedy,2,0.37,0,12,39.99999999999999,21,37.60623749904966,23,25,0.008392095565795898
Greedy,2,0.37,0,12,42.0,22,39.278801221251236,24,35,0.013860702514648438
Greedy,2,0.37,0,12,39.99999999999999,21,38.518920945112725,23,31,0.012823343276977539
Greedy,2,0.37,0,12,43.999999999999986,23,40.92447432796428,25,41,0.014991044998168945
Greedy,2,0.37,0,12,39.416673248587614,21,38.511558078887674,23,42,0.018392324447631836
Greedy,2,0.37,0,12,45.5447492151498,24,42.83864556344309,26,38,0.015494823455810547
Greedy,2,0.37,0,12,45.49228246140007,24,42.810342941092756,26,44,0.0177764892578125
Greedy,2,0.37,0,12,43.18901635332857,23,40.097830739494654,25,45,0.01710224151611328
Greedy,2,0.37,0,12,40.00000000000001,21,38.85393556837499,23,39,0.014682769775390625
Greedy,2,0.37,0,12,42.0,22,39.753449060171455,24,32,0.010521888732910156
Greedy,2,0.37,0,12,37.999999999999986,20,37.35059731084727,22,37,0.01356363296508789
Greedy,2,0.37,0,12,41.549706576701645,22,40.30328839784927,24,53,0.020702838897705078
